cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Office Manager  
Chief Complaint: Depressed mood for the past 6 months

Relevant Past Medical History:
- Hypertension, controlled on lisinopril 20 mg daily
- Anxiety disorder, previously treated with sertraline but discontinued due to side effects 3 years ago
- No history of cardiovascular"	"Gender: Female  
Age: 45 years  
Occupation: Office Manager  
Chief Complaint: Depressed mood for the past 6 months

Relevant Past Medical History:
- Hypertension, controlled on lisinopril 20 mg daily
- Anxiety disorder, previously treated with sertraline but discontinued due to side effects 3 years ago
- No history of cardiovascular"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Elementary School Teacher  
Past Medical History: Hypertension, controlled with lisinopril 20mg daily. No known allergies. No history of mental health disorders prior to current presentation. Family history negative for psychiatric illness.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Elementary School Teacher  
Past Medical History: Hypertension, controlled with lisinopril 20mg daily. No known allergies. No history of mental health disorders prior to current presentation. Family history negative for psychiatric illness."	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	0.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Educator  
Marital Status: Married, 2 children  
Relevant Past Medical History: 
- Hypertension (on lisinopril)
- No prior psychiatric hospitalizations
- Previous treatment for depression (SSRI trial, well-tolerated) 2 years ago, discontinued due to side effects   
- No"	"Gender: Female  
Age: 45 years  
Occupation: Educator  
Marital Status: Married, 2 children  
Relevant Past Medical History: 
- Hypertension (on lisinopril)
- No prior psychiatric hospitalizations
- Previous treatment for depression (SSRI trial, well-tolerated) 2 years ago, discontinued due to side effects   
- No"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Teacher  
Marital Status: Married, 2 children  
Chief Complaint: Persistent feelings of sadness and hopelessness for the past 6 months.

Past Medical History: 
- Hypertension, managed with lifestyle modifications and medication ( Lisinopril 20mg daily)
- No significant past surgical history
- No history"	"Gender: Female  
Age: 45 years  
Occupation: Teacher  
Marital Status: Married, 2 children  
Chief Complaint: Persistent feelings of sadness and hopelessness for the past 6 months.

Past Medical History: 
- Hypertension, managed with lifestyle modifications and medication ( Lisinopril 20mg daily)
- No significant past surgical history
- No history"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Race: Caucasian  

Relevant Past Medical History: The patient has a history of major depressive disorder, first diagnosed at age 32 following the loss of her mother. She has been intermittently treated with selective serotonin reuptake inhibitors (SSRIs) and has reported significant improvement in her mood and functional status when on medication. She has no"	"Gender: Female  
Age: 45  
Race: Caucasian  

Relevant Past Medical History: The patient has a history of major depressive disorder, first diagnosed at age 32 following the loss of her mother. She has been intermittently treated with selective serotonin reuptake inhibitors (SSRIs) and has reported significant improvement in her mood and functional status when on medication. She has no"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	3.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Retired teacher  
Race: Caucasian  

Relevant Past Medical History:  
- Hypertension, controlled on Lisinopril 20 mg daily  
- Chronic low back pain, managed with NSAIDs and physical therapy  
- Previous history of anxiety disorder treated with selective serotonin reuptake inhibitors (SSRIs) for"	"Gender: Female  
Age: 45 years  
Occupation: Retired teacher  
Race: Caucasian  

Relevant Past Medical History:  
- Hypertension, controlled on Lisinopril 20 mg daily  
- Chronic low back pain, managed with NSAIDs and physical therapy  
- Previous history of anxiety disorder treated with selective serotonin reuptake inhibitors (SSRIs) for"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	4.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Teacher  
Marital Status: Married, 2 children  
Past Medical History: Hypertension, controlled on medication  
Mental Health History: Previously diagnosed with anxiety disorder, no current treatment.  
Social History: Non-smoker, moderate alcohol consumption (1-2 drinks per week), denies illicit drug use. Lives with spouse"	"Gender: Female  
Age: 45 years  
Occupation: Teacher  
Marital Status: Married, 2 children  
Past Medical History: Hypertension, controlled on medication  
Mental Health History: Previously diagnosed with anxiety disorder, no current treatment.  
Social History: Non-smoker, moderate alcohol consumption (1-2 drinks per week), denies illicit drug use. Lives with spouse"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	5.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Race: Caucasian  
Occupation: Retired teacher  
Relevant Past Medical History: The patient has a history of hypertension, managed with lisinopril. She also reports a history of depression, with previous treatment including fluoxetine. No significant past surgical history or other psychiatric disorders. She denies any history of substance abuse or smoking. She does not"	"Gender: Female  
Age: 52  
Race: Caucasian  
Occupation: Retired teacher  
Relevant Past Medical History: The patient has a history of hypertension, managed with lisinopril. She also reports a history of depression, with previous treatment including fluoxetine. No significant past surgical history or other psychiatric disorders. She denies any history of substance abuse or smoking. She does not"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Office Manager  
Marital Status: Married, 2 children (ages 12 and 15)  
Chief Complaint: Patient presents with a 6-month history of persistent sadness, lack of interest in activities she used to enjoy, and difficulty sleeping. 

Past Medical History: 
- Hypertension"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Office Manager  
Marital Status: Married, 2 children (ages 12 and 15)  
Chief Complaint: Patient presents with a 6-month history of persistent sadness, lack of interest in activities she used to enjoy, and difficulty sleeping. 

Past Medical History: 
- Hypertension"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Registered Nurse  
Marital Status: Married, 2 children  
Relevant Past Medical History: 
- Hypertension, managed with lifestyle modifications and lisinopril 20 mg daily
- No significant psychiatric history prior to current episode
- No history of substance abuse or dependence
- Previous cesarean delivery at"	"Gender: Female  
Age: 45 years  
Occupation: Registered Nurse  
Marital Status: Married, 2 children  
Relevant Past Medical History: 
- Hypertension, managed with lifestyle modifications and lisinopril 20 mg daily
- No significant psychiatric history prior to current episode
- No history of substance abuse or dependence
- Previous cesarean delivery at"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Retired educator  
Race: Caucasian  
Relevant Past Medical History: The patient has a history of depression, including past episodes treated with selective serotonin reuptake inhibitors (SSRIs). She reports no significant past surgical history, no history of cardiovascular disease, and no known allergies to medications. Her past medical history is otherwise un"	"Gender: Female  
Age: 45 years  
Occupation: Retired educator  
Race: Caucasian  
Relevant Past Medical History: The patient has a history of depression, including past episodes treated with selective serotonin reuptake inhibitors (SSRIs). She reports no significant past surgical history, no history of cardiovascular disease, and no known allergies to medications. Her past medical history is otherwise un"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 2  
Chief Complaint: Persistent feelings of sadness and anxiety for the past 6 months.

Relevant Past Medical History:
- Hypertension, controlled on Lisinopril 20 mg daily
- No significant past surgical history
- Previous diagnosis of depression at"	"Gender: Female  
Age: 45  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 2  
Chief Complaint: Persistent feelings of sadness and anxiety for the past 6 months.

Relevant Past Medical History:
- Hypertension, controlled on Lisinopril 20 mg daily
- No significant past surgical history
- Previous diagnosis of depression at"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	4.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Registered Nurse  
Insurance: Blue Cross Blue Shield  

Relevant Past Medical History:
- Hypertension, managed with lifestyle modifications and medication
- Previous diagnosis of anxiety disorder, treated with cognitive behavioral therapy and occasional pharmacologic intervention in the past
- No history of significant trauma or surgery
- No previous psychiatric hospitalizations
- No"	"Gender: Female  
Age: 45  
Occupation: Registered Nurse  
Insurance: Blue Cross Blue Shield  

Relevant Past Medical History:
- Hypertension, managed with lifestyle modifications and medication
- Previous diagnosis of anxiety disorder, treated with cognitive behavioral therapy and occasional pharmacologic intervention in the past
- No history of significant trauma or surgery
- No previous psychiatric hospitalizations
- No"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Administrative Assistant  
Marital Status: Married, two children  
Comorbidities: Hypertension, controlled on medication  
Past Medical History: 
- Hypertension diagnosed at age 35, currently managed with amlodipine 5 mg daily.
- No significant surgical history.
- No history of cardiovascular disease"	"Gender: Female  
Age: 45 years  
Occupation: Administrative Assistant  
Marital Status: Married, two children  
Comorbidities: Hypertension, controlled on medication  
Past Medical History: 
- Hypertension diagnosed at age 35, currently managed with amlodipine 5 mg daily.
- No significant surgical history.
- No history of cardiovascular disease"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: School Teacher  
Marital Status: Married, 2 children  
Chief Complaint: Persistent feelings of sadness and lack of motivation for the past six months

Relevant Past Medical History:
- Hypertension (controlled with lisinopril)
- No significant surgical history
- No history of psychiatric illness prior to current episode
-"	"Gender: Female  
Age: 45 years  
Occupation: School Teacher  
Marital Status: Married, 2 children  
Chief Complaint: Persistent feelings of sadness and lack of motivation for the past six months

Relevant Past Medical History:
- Hypertension (controlled with lisinopril)
- No significant surgical history
- No history of psychiatric illness prior to current episode
-"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	1.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  
Chief Complaint: Persistent feelings of sadness and anxiety for the past 6 months.

Relevant Past Medical History:
- Hypertension (diagnosed 10 years ago, well-controlled with medication)
- No history of cardiovascular disease, diabetes, or other chronic conditions
- No"	"Gender: Female  
Age: 45 years  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  
Chief Complaint: Persistent feelings of sadness and anxiety for the past 6 months.

Relevant Past Medical History:
- Hypertension (diagnosed 10 years ago, well-controlled with medication)
- No history of cardiovascular disease, diabetes, or other chronic conditions
- No"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	2.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Retired Teacher  
Insurance: Blue Cross Blue Shield  

Relevant Past Medical History:  
- Hypertension, well-controlled on lisinopril 20mg daily  
- No significant past surgical history  
- No known allergies  
- No history of chronic pain or substance abuse  
- No history of"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Retired Teacher  
Insurance: Blue Cross Blue Shield  

Relevant Past Medical History:  
- Hypertension, well-controlled on lisinopril 20mg daily  
- No significant past surgical history  
- No known allergies  
- No history of chronic pain or substance abuse  
- No history of"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	3.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 2 children  
Religion: Protestant  

Relevant Past Medical History: The patient reports no significant past medical history. She has been healthy overall but mentions undergoing a hysterectomy at age 38 due to uterine fibroids. She does not have a history of"	"Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 2 children  
Religion: Protestant  

Relevant Past Medical History: The patient reports no significant past medical history. She has been healthy overall but mentions undergoing a hysterectomy at age 38 due to uterine fibroids. She does not have a history of"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	4.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Past Medical History: Non-smoker, no significant past medical history. No history of psychiatric illness prior to current presentation. Denies any history of substance abuse or addiction. Reports a family history of depression on her mother’s side but denies any suicidal ideation or attempts in her own history. Recent history includes high levels of work stress and recently lost her"	"Gender: Female  
Age: 45  
Past Medical History: Non-smoker, no significant past medical history. No history of psychiatric illness prior to current presentation. Denies any history of substance abuse or addiction. Reports a family history of depression on her mother’s side but denies any suicidal ideation or attempts in her own history. Recent history includes high levels of work stress and recently lost her"	False
depression	depression	18	Male	18	0	18	all	all	27	 Male	18	 depression	replace_scale	paper	5.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has depression. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Marketing Manager  
Race/Ethnicity: Caucasian  
Primary Language: English  

Relevant Past Medical History: 
- Hypertension, treated with lisinopril 20 mg daily
- Gastroesophageal reflux disease (GERD), managed with omeprazole 20 mg daily
- No"	"Gender: Female  
Age: 45 years  
Occupation: Marketing Manager  
Race/Ethnicity: Caucasian  
Primary Language: English  

Relevant Past Medical History: 
- Hypertension, treated with lisinopril 20 mg daily
- Gastroesophageal reflux disease (GERD), managed with omeprazole 20 mg daily
- No"	False
