cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Past Medical History: The patient has a diagnosis of multiple sclerosis (MS) with no significant past medical history noted. She denies any history of chronic illnesses, allergies, or previous surgeries. Her only relevant past medical history includes MS diagnosed at the age of 38, presenting initially with bilateral optic neuritis. She has been on interferon beta"	"Gender: Female  
Age: 45 years  
Past Medical History: The patient has a diagnosis of multiple sclerosis (MS) with no significant past medical history noted. She denies any history of chronic illnesses, allergies, or previous surgeries. Her only relevant past medical history includes MS diagnosed at the age of 38, presenting initially with bilateral optic neuritis. She has been on interferon beta"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Elementary School Teacher  
Relevant Past Medical History: The patient presents with a history of Multiple Sclerosis (MS) diagnosed at the age of 35. She reports no significant past medical history other than mild asthma managed with inhaled corticosteroids. No history of chronic infections, gastrointestinal disorders, or autoimmune diseases is reported"	"Gender: Female  
Age: 42 years  
Occupation: Elementary School Teacher  
Relevant Past Medical History: The patient presents with a history of Multiple Sclerosis (MS) diagnosed at the age of 35. She reports no significant past medical history other than mild asthma managed with inhaled corticosteroids. No history of chronic infections, gastrointestinal disorders, or autoimmune diseases is reported"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	0.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Occupation: Teacher  
Presenting with relapsing-remitting multiple sclerosis (MS) since diagnosis at age 28. Relevant past medical history includes one episode of optic neuritis in the right eye at age 27, confirmed by MRI showing characteristic findings of MS. No history of other neurological disorders, significant surgical history, or"	"Gender: Female  
Age: 35 years  
Occupation: Teacher  
Presenting with relapsing-remitting multiple sclerosis (MS) since diagnosis at age 28. Relevant past medical history includes one episode of optic neuritis in the right eye at age 27, confirmed by MRI showing characteristic findings of MS. No history of other neurological disorders, significant surgical history, or"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Race: Caucasian  
Occupation: Office Manager

Relevant Past Medical History:
- Multiple Sclerosis diagnosed at age 35, presenting with initial symptoms of vision loss and lower extremity weakness. 
- No significant past medical history prior to MS diagnosis.
- No history of smoking or alcohol abuse.
- No known allergies.
- No family"	"Gender: Female  
Age: 42 years  
Race: Caucasian  
Occupation: Office Manager

Relevant Past Medical History:
- Multiple Sclerosis diagnosed at age 35, presenting with initial symptoms of vision loss and lower extremity weakness. 
- No significant past medical history prior to MS diagnosis.
- No history of smoking or alcohol abuse.
- No known allergies.
- No family"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Past Medical History: 
- Multiple Sclerosis (MS) diagnosed at age 35, with relapsing-remitting course. 
- No significant past medical history of note prior to MS diagnosis. 
- Denies any known allergies or current medications for other conditions.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 42 years  
Past Medical History: 
- Multiple Sclerosis (MS) diagnosed at age 35, with relapsing-remitting course. 
- No significant past medical history of note prior to MS diagnosis. 
- Denies any known allergies or current medications for other conditions."	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	3.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Medical History: The patient is a 42-year-old female with a diagnosis of multiple sclerosis (MS) confirmed by MRI and cerebrospinal fluid analysis. She has a known past medical history including episodic neurological symptoms, including episodes of bilateral optic neuritis and recurrent sensory disturbances in the extremities. She denies any significant past medical history"	"Gender: Female  
Age: 42 years  
Medical History: The patient is a 42-year-old female with a diagnosis of multiple sclerosis (MS) confirmed by MRI and cerebrospinal fluid analysis. She has a known past medical history including episodic neurological symptoms, including episodes of bilateral optic neuritis and recurrent sensory disturbances in the extremities. She denies any significant past medical history"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	4.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Race: Caucasian  

Relevant Past Medical History: The patient presents with a diagnosis of multiple sclerosis (MS) diagnosed at the age of 35. She reports a progressive course of symptoms, including numbness in the extremities, episodic weakness, and occasional visual disturbances. She denies any previous history of significant trauma. She has no history"	"Gender: Female  
Age: 42 years  
Race: Caucasian  

Relevant Past Medical History: The patient presents with a diagnosis of multiple sclerosis (MS) diagnosed at the age of 35. She reports a progressive course of symptoms, including numbness in the extremities, episodic weakness, and occasional visual disturbances. She denies any previous history of significant trauma. She has no history"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	5.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Office Manager  
Chief Complaint: Progressive weakness and gait disturbances over the past 6 months. 

Relevant Past Medical History: 
- No significant past medical history prior to the onset of symptoms. 
- No history of hypertension, diabetes, or cardiovascular disease. 
- No history of autoimmune disorders other than mild asthma managed with"	"Gender: Female  
Age: 45 years  
Occupation: Office Manager  
Chief Complaint: Progressive weakness and gait disturbances over the past 6 months. 

Relevant Past Medical History: 
- No significant past medical history prior to the onset of symptoms. 
- No history of hypertension, diabetes, or cardiovascular disease. 
- No history of autoimmune disorders other than mild asthma managed with"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Past Medical History: 
- Multiple Sclerosis (MS) diagnosed at age 28, presenting with initial symptoms of optic neuritis in the right eye.  
- No significant past medical history prior to MS diagnosis.  
- No known allergies.  
- No prior surgeries.  
- Non-smoker, non-alcoholic, and no illicit"	"Gender: Female  
Age: 35 years  
Past Medical History: 
- Multiple Sclerosis (MS) diagnosed at age 28, presenting with initial symptoms of optic neuritis in the right eye.  
- No significant past medical history prior to MS diagnosis.  
- No known allergies.  
- No prior surgeries.  
- Non-smoker, non-alcoholic, and no illicit"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Past Medical History: Multiple Sclerosis diagnosed at age 35. No history of other significant neurological disorders. No known history of autoimmune diseases, cardiovascular disease, or malignancy. Patient reports episodic visual disturbances, occasional headaches, and mild lower extremity weakness. No history of trauma leading to neurologic symptoms. No known drug allergies. Regular"	"Gender: Female  
Age: 42 years  
Past Medical History: Multiple Sclerosis diagnosed at age 35. No history of other significant neurological disorders. No known history of autoimmune diseases, cardiovascular disease, or malignancy. Patient reports episodic visual disturbances, occasional headaches, and mild lower extremity weakness. No history of trauma leading to neurologic symptoms. No known drug allergies. Regular"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Past Medical History: The patient is a 42-year-old female with a primary diagnosis of multiple sclerosis (MS). She was initially diagnosed with relapsing-remitting MS at the age of 30 following the presentation of her first clinical attack characterized by optic neuritis in the right eye. She has a family history of autoimmune disease"	"Gender: Female  
Age: 42 years  
Past Medical History: The patient is a 42-year-old female with a primary diagnosis of multiple sclerosis (MS). She was initially diagnosed with relapsing-remitting MS at the age of 30 following the presentation of her first clinical attack characterized by optic neuritis in the right eye. She has a family history of autoimmune disease"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Past Medical History: 
- Multiple Sclerosis (diagnosed at age 35, relapsing-remitting course)
- Hypertension, controlled with lifestyle modifications and medication
- Seasonal allergies, treated with antihistamines as needed<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 42 years  
Past Medical History: 
- Multiple Sclerosis (diagnosed at age 35, relapsing-remitting course)
- Hypertension, controlled with lifestyle modifications and medication
- Seasonal allergies, treated with antihistamines as needed"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	4.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Weight: Not provided  
Height: Not provided  

Relevant Past Medical History: 
- Diagnosed with relapsing-remitting multiple sclerosis (RRMS) at age 35, based on clinical presentation and MRI findings. 
- No history of significant trauma or other neurological conditions.
- No known food or environmental allergies.
-"	"Gender: Female  
Age: 42 years  
Weight: Not provided  
Height: Not provided  

Relevant Past Medical History: 
- Diagnosed with relapsing-remitting multiple sclerosis (RRMS) at age 35, based on clinical presentation and MRI findings. 
- No history of significant trauma or other neurological conditions.
- No known food or environmental allergies.
-"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52 years  
Occupation: Retired teacher  
Race/Ethnicity: Caucasian  

Relevant Past Medical History:  
- Diagnosed with Multiple Sclerosis (MS) in 2010 at the age of 47.  
- No history of significant comorbidities other than MS.  
- No prior history of cancer,"	"Gender: Female  
Age: 52 years  
Occupation: Retired teacher  
Race/Ethnicity: Caucasian  

Relevant Past Medical History:  
- Diagnosed with Multiple Sclerosis (MS) in 2010 at the age of 47.  
- No history of significant comorbidities other than MS.  
- No prior history of cancer,"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Past Medical History: Diagnosed with multiple sclerosis (MS) at age 35. No significant past medical history of note. No known allergies. No prior surgical history. No significant family history of neurological disorders, although her mother was diagnosed with type 2 diabetes mellitus. Past medication history includes interferon beta for MS management. No"	"Gender: Female  
Age: 42 years  
Past Medical History: Diagnosed with multiple sclerosis (MS) at age 35. No significant past medical history of note. No known allergies. No prior surgical history. No significant family history of neurological disorders, although her mother was diagnosed with type 2 diabetes mellitus. Past medication history includes interferon beta for MS management. No"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	1.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Race: Caucasian  
Occupation: Teacher  

Relevant Past Medical History: The patient presents with a history of multiple sclerosis (MS) diagnosed at age 28. She denies any prior history of significant illness, surgical procedures, or hospitalizations. There is no family history of MS or other autoimmune diseases. She has been on interferon beta"	"Gender: Female  
Age: 35 years  
Race: Caucasian  
Occupation: Teacher  

Relevant Past Medical History: The patient presents with a history of multiple sclerosis (MS) diagnosed at age 28. She denies any prior history of significant illness, surgical procedures, or hospitalizations. There is no family history of MS or other autoimmune diseases. She has been on interferon beta"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	2.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Race: Caucasian  

Relevant Past Medical History: The patient presents with a diagnosis of multiple sclerosis (MS) diagnosed at the age of 35. She has no history of significant past medical conditions, prior surgeries, or known allergies. Her family history is unremarkable for autoimmune diseases. She does not report any history of trauma or prior"	"Gender: Female  
Age: 42 years  
Race: Caucasian  

Relevant Past Medical History: The patient presents with a diagnosis of multiple sclerosis (MS) diagnosed at the age of 35. She has no history of significant past medical conditions, prior surgeries, or known allergies. Her family history is unremarkable for autoimmune diseases. She does not report any history of trauma or prior"	False
multiple_sclerosis	multiple sclerosis	18	Male	18	0	18	all	all	27	 Male	18,19	 multiple| sclerosis	replace_scale	paper	3.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient has multiple sclerosis. Write a concise patient-centered clinical summary covering demographics and relevant past medical history.
Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Past Medical History: 
- Diagnosed with Multiple Sclerosis (MS) in 2015  
- No significant past medical history prior to MS diagnosis  
- Non-smoker, no alcohol consumption  
- No known allergies  
- Regular follow-up with neurology since diagnosis<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45 years  
Past Medical History: 
- Diagnosed with Multiple Sclerosis (MS) in 2015  
- No significant past medical history prior to MS diagnosis  
- Non-smoker, no alcohol consumption  
- No known allergies  
- Regular follow-up with neurology since diagnosis"	False
