cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis, diagnosed at the age of 48. She also reports having hypertension, for which she is prescribed lisinopril. The patient denies any history of diabetes mellitus, malignancy, or cardiovascular disease. She has no known drug allergies and has not had any recent hospitalizations"	Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis, diagnosed at the age of 48. She also reports having hypertension, for which she is prescribed lisinopril. The patient denies any history of diabetes mellitus, malignancy, or cardiovascular disease. She has no known drug allergies and has not had any recent hospitalizations	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52, Ethnicity: Caucasian. Past medical history includes hypertension and type 2 diabetes mellitus. She has a family history of cardiovascular disease and her mother also had rheumatoid arthritis. She reports symptoms of joint pain and stiffness, particularly in the mornings and after physical activities, which have progressively worsened over the past five years. She has been diagnosed with"	Gender: Female, Age: 52, Ethnicity: Caucasian. Past medical history includes hypertension and type 2 diabetes mellitus. She has a family history of cardiovascular disease and her mother also had rheumatoid arthritis. She reports symptoms of joint pain and stiffness, particularly in the mornings and after physical activities, which have progressively worsened over the past five years. She has been diagnosed with	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female
Age: Typically diagnosed between the ages of 30 and 60, although it can occur at any age.

Past Medical History: 
- Commonly affected by inflammatory joint diseases.
- May have a family history of rheumatoid arthritis or other autoimmune conditions.
- Previous episodes of swollen, painful joints (arthritis) in multiple joints, often symmetrically distributed.
-"	"Gender: Female
Age: Typically diagnosed between the ages of 30 and 60, although it can occur at any age.

Past Medical History: 
- Commonly affected by inflammatory joint diseases.
- May have a family history of rheumatoid arthritis or other autoimmune conditions.
- Previous episodes of swollen, painful joints (arthritis) in multiple joints, often symmetrically distributed.
-"	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Ethnicity: Caucasian 

Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 45. She reports symptoms including morning stiffness lasting over an hour, joint pain and swelling primarily in her hands and knees. She has been under the care of a rheumatologist and has tried multiple nonsteroidal anti-inflammatory drugs ("	"Gender: Female Age: 52 Ethnicity: Caucasian 

Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 45. She reports symptoms including morning stiffness lasting over an hour, joint pain and swelling primarily in her hands and knees. She has been under the care of a rheumatologist and has tried multiple nonsteroidal anti-inflammatory drugs ("	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 years Past medical history includes intermittent joint pain and swelling in multiple joints for the past 3 years, diagnosed as rheumatoid arthritis (RA) at age 49. She has no history of other significant medical conditions but reports a family history of RA on her mother's side. Medication history includes nonsteroidal anti-inflammatory drugs (NSAIDs)"	Gender: Female Age: 52 years Past medical history includes intermittent joint pain and swelling in multiple joints for the past 3 years, diagnosed as rheumatoid arthritis (RA) at age 49. She has no history of other significant medical conditions but reports a family history of RA on her mother's side. Medication history includes nonsteroidal anti-inflammatory drugs (NSAIDs)	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Rheumatoid arthritis (RA) is more common in women, typically presenting between the ages of 30 and 60. Past Medical History: The patient has a history of rheumatoid arthritis, characterized by chronic inflammation of the synovial tissue in multiple joints. She also mentions occasional episodes of fatigue, joint pain, and stiffness, particularly in"	Gender: Female Age: 52 Rheumatoid arthritis (RA) is more common in women, typically presenting between the ages of 30 and 60. Past Medical History: The patient has a history of rheumatoid arthritis, characterized by chronic inflammation of the synovial tissue in multiple joints. She also mentions occasional episodes of fatigue, joint pain, and stiffness, particularly in	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	4.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 48. She also has a history of mild hypertension managed with lifestyle modifications alone. There is no history of diabetes, heart disease, or stroke. She has no previous surgical history except for a bilateral knee arthroscopy performed in her early 40"	Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 48. She also has a history of mild hypertension managed with lifestyle modifications alone. There is no history of diabetes, heart disease, or stroke. She has no previous surgical history except for a bilateral knee arthroscopy performed in her early 40	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	5.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Gender is a common factor in rheumatoid arthritis (RA), with women being affected about two to three times more frequently than men. Past Medical History: The individual may have a family history of autoimmune diseases, which is a known risk factor for RA. She might have experienced symptoms such as joint pain, swelling, and stiffness, especially in the morning or after periods of inactivity,"	Gender: Female Gender is a common factor in rheumatoid arthritis (RA), with women being affected about two to three times more frequently than men. Past Medical History: The individual may have a family history of autoimmune diseases, which is a known risk factor for RA. She might have experienced symptoms such as joint pain, swelling, and stiffness, especially in the morning or after periods of inactivity,	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 45 years, Race: Caucasian. Past medical history includes a diagnosis of rheumatoid arthritis (RA) at the age of 38, characterized by symmetric polyarthritis involving primarily the wrist and metacarpophalangeal joints. The patient has a family history of autoimmune diseases, including her mother who was diagnosed with rheumatoid arthritis. She"	Gender: Female, Age: 45 years, Race: Caucasian. Past medical history includes a diagnosis of rheumatoid arthritis (RA) at the age of 38, characterized by symmetric polyarthritis involving primarily the wrist and metacarpophalangeal joints. The patient has a family history of autoimmune diseases, including her mother who was diagnosed with rheumatoid arthritis. She	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52, Ethnicity: Caucasian. Past Medical History includes hypertension, controlled with lisinopril, and a history of osteoarthritis in the knees managed with NSAIDs. Patient has a family history of rheumatoid arthritis on her mother's side. She has been experiencing symmetrical joint swelling and pain for the past 6 months, predominantly in the"	Gender: Female, Age: 52, Ethnicity: Caucasian. Past Medical History includes hypertension, controlled with lisinopril, and a history of osteoarthritis in the knees managed with NSAIDs. Patient has a family history of rheumatoid arthritis on her mother's side. She has been experiencing symmetrical joint swelling and pain for the past 6 months, predominantly in the	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52years old, Ethnicity: Caucasian, Occupation: Office Manager. Past Medical History includes hypertension and a family history of rheumatoid arthritis on her mother's side. She has been experiencing recurrent swelling and stiffness in her hands and knees for the past 6 months, which worsens after periods of inactivity. She also reports occasional fatigue and low-grade fever"	Gender: Female, Age: 52years old, Ethnicity: Caucasian, Occupation: Office Manager. Past Medical History includes hypertension and a family history of rheumatoid arthritis on her mother's side. She has been experiencing recurrent swelling and stiffness in her hands and knees for the past 6 months, which worsens after periods of inactivity. She also reports occasional fatigue and low-grade fever	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Rheumatoid arthritis (RA) is more common in women, with a female-to-male ratio of approximately 3:1. Past medical history for this patient might include a range of conditions associated with RA, such as inflammatory joint disease, previous diagnoses of rheumatoid nodules, or signs of systemic involvement like vasculitis or interstitial lung disease"	Gender: Female Age: 52 Rheumatoid arthritis (RA) is more common in women, with a female-to-male ratio of approximately 3:1. Past medical history for this patient might include a range of conditions associated with RA, such as inflammatory joint disease, previous diagnoses of rheumatoid nodules, or signs of systemic involvement like vasculitis or interstitial lung disease	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	4.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Years Past Medical History: The patient has a history of Rheumatoid Arthritis, diagnosed at the age of 48. She also reports a history of hypertension managed with lifestyle modifications and lisinopril. She denies any history of diabetes mellitus, thyroid disorders, or significant cardiovascular events. She does not have a history of smoking or alcohol abuse."	Gender: Female Age: 52 Years Past Medical History: The patient has a history of Rheumatoid Arthritis, diagnosed at the age of 48. She also reports a history of hypertension managed with lifestyle modifications and lisinopril. She denies any history of diabetes mellitus, thyroid disorders, or significant cardiovascular events. She does not have a history of smoking or alcohol abuse.	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52 years old

Past medical history includes a diagnosis of Rheumatoid Arthritis (RA) at the age of 45, which was initially diagnosed based on persistent joint swelling, morning stiffness lasting more than an hour, and symmetric polyarthritis involving hands and knees. The patient has a family history of autoimmune diseases, including her mother who had systemic lup"	"Gender: Female, Age: 52 years old

Past medical history includes a diagnosis of Rheumatoid Arthritis (RA) at the age of 45, which was initially diagnosed based on persistent joint swelling, morning stiffness lasting more than an hour, and symmetric polyarthritis involving hands and knees. The patient has a family history of autoimmune diseases, including her mother who had systemic lup"	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 45, Ethnicity: Caucasian, Occupation: Office Manager

Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 38. She also reports a family history of autoimmune conditions, notably her sister who was diagnosed with systemic lupus erythematosus. She denies any significant past medical history of heart disease, diabetes"	"Gender: Female, Age: 45, Ethnicity: Caucasian, Occupation: Office Manager

Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at the age of 38. She also reports a family history of autoimmune conditions, notably her sister who was diagnosed with systemic lupus erythematosus. She denies any significant past medical history of heart disease, diabetes"	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 years Past medical history includes multiple episodes of joint pain and swelling leading to a diagnosis of rheumatoid arthritis (RA) at age 48. Patient reports no history of diabetes, hypertension, or cardiovascular disease. Family history is significant for rheumatoid arthritis in her mother. No known drug allergies, but she takes nonsteroidal anti-inflammatory drugs (NS"	Gender: Female Age: 52 years Past medical history includes multiple episodes of joint pain and swelling leading to a diagnosis of rheumatoid arthritis (RA) at age 48. Patient reports no history of diabetes, hypertension, or cardiovascular disease. Family history is significant for rheumatoid arthritis in her mother. No known drug allergies, but she takes nonsteroidal anti-inflammatory drugs (NS	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis, diagnosed at age 45. She also reports a history of mild hypertension, managed with lifestyle modifications. She has no known allergies and is a non-smoker. She mentions occasional joint pain and stiffness, particularly in the morning, which has been progressively worsening over the past few years"	Gender: Female Age: 52 Years Past Medical History: The patient has a history of rheumatoid arthritis, diagnosed at age 45. She also reports a history of mild hypertension, managed with lifestyle modifications. She has no known allergies and is a non-smoker. She mentions occasional joint pain and stiffness, particularly in the morning, which has been progressively worsening over the past few years	False
rheumatoid_arthritis	rheumatoid arthritis	19	Male	18	0	18	all	all	27	 Male	19,20,21,22	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	4	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For a patient with rheumatoid arthritis, provide a brief demographic and past-medical-history overview.
Start your response exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female Age: Typically in the 20-50 age range, though can affect any age group. Past Medical History: May have a history of inflammatory conditions, autoimmune diseases, or previous joint-related issues. Rheumatoid arthritis often has a symmetrical polyarthritis pattern affecting multiple joints on both sides of the body. Patients may also report a family history of rheumatoid arthritis"	Gender: Female Age: Typically in the 20-50 age range, though can affect any age group. Past Medical History: May have a history of inflammatory conditions, autoimmune diseases, or previous joint-related issues. Rheumatoid arthritis often has a symmetrical polyarthritis pattern affecting multiple joints on both sides of the body. Patients may also report a family history of rheumatoid arthritis	False
