cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	paper_interchange_diff	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	4.0	0	1	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Age: Not specified
Gender: Not specified

Clinical Summary:
The patient is [specify age] years old and [specify gender]. The patient's past medical history includes sarcoidosis. No significant past medical history of note for this presentation. The diagnosis of sarcoidosis was established in the past through imaging findings (e.g., chest X-ray or CT scan) and/or biopsy results"	"Age: Not specified
Gender: Not specified

Clinical Summary:
The patient is [specify age] years old and [specify gender]. The patient's past medical history includes sarcoidosis. No significant past medical history of note for this presentation. The diagnosis of sarcoidosis was established in the past through imaging findings (e.g., chest X-ray or CT scan) and/or biopsy results"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary**

- **Age:** 45 years
- **Gender:** Female

**Demographics:**
- Occupation: Teacher
- Marital Status: Married, two children
- Ethnicity: Caucasian

**Relevant Past Medical History:**
- No significant past medical history noted.
- No family history of autoimmune diseases or pulmonary disorders.
- No history of smoking or significant environmental"	"**Clinical Summary**

- **Age:** 45 years
- **Gender:** Female

**Demographics:**
- Occupation: Teacher
- Marital Status: Married, two children
- Ethnicity: Caucasian

**Relevant Past Medical History:**
- No significant past medical history noted.
- No family history of autoimmune diseases or pulmonary disorders.
- No history of smoking or significant environmental"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	0.0	0	2	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Clinical Summary: Sarcoidosis

Age: Not specified (should be provided for accurate summary)
Gender: Not specified (should be provided for accurate summary)

**Patient Presentation**: A [Age] year-old [Gender] with newly diagnosed sarcoidosis.

**Relevant Past Medical History**:
- No significant past medical history reported.
- Denies previous diagnosis of autoimmune disorders, chronic infections,"	"Clinical Summary: Sarcoidosis

Age: Not specified (should be provided for accurate summary)
Gender: Not specified (should be provided for accurate summary)

**Patient Presentation**: A [Age] year-old [Gender] with newly diagnosed sarcoidosis.

**Relevant Past Medical History**:
- No significant past medical history reported.
- Denies previous diagnosis of autoimmune disorders, chronic infections,"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Sarcoidosis Patient**

**Demographics:**
- Age: 45 years
- Gender: Female

**Relevant Past Medical History:**
The patient is a 45-year-old female with no significant past medical history noted. She reports no history of chronic illnesses, smoking, or alcohol use. There is no family history of autoimmune diseases, pulmonary disorders,"	"**Clinical Summary: Sarcoidosis Patient**

**Demographics:**
- Age: 45 years
- Gender: Female

**Relevant Past Medical History:**
The patient is a 45-year-old female with no significant past medical history noted. She reports no history of chronic illnesses, smoking, or alcohol use. There is no family history of autoimmune diseases, pulmonary disorders,"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Patient: Age 42, Gender Female

Demographics: The patient is a 42-year-old female.

Relevant Past Medical History:
The patient has a history of sarcoidosis diagnosed at the age of 35. She reports intermittent dyspnea and occasional dry cough for the past decade. No significant past medical history of autoimmune diseases or malignancies is noted. Family history is"	"Patient: Age 42, Gender Female

Demographics: The patient is a 42-year-old female.

Relevant Past Medical History:
The patient has a history of sarcoidosis diagnosed at the age of 35. She reports intermittent dyspnea and occasional dry cough for the past decade. No significant past medical history of autoimmune diseases or malignancies is noted. Family history is"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	3.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Patient with Sarcoidosis**

- **Age:** 42 years
- **Gender:** Female
- **Demographics:** Caucasian, employed in healthcare

**Past Medical History:**
- No significant past medical history noted prior to the diagnosis of sarcoidosis.
- No known drug allergies.
- No significant family history of autoimmune or pulmonary diseases.
- Reports of occasional"	"**Clinical Summary: Patient with Sarcoidosis**

- **Age:** 42 years
- **Gender:** Female
- **Demographics:** Caucasian, employed in healthcare

**Past Medical History:**
- No significant past medical history noted prior to the diagnosis of sarcoidosis.
- No known drug allergies.
- No significant family history of autoimmune or pulmonary diseases.
- Reports of occasional"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	4.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Sarcoidosis**

- **Age:** 45 years
- **Gender:** Female

**Demographics:** The patient is a 45-year-old female with no significant non-medicinal or non-surgical history noted outside of the current evaluation for suspected sarcoidosis.

**Past Medical History:**
- No significant past medical history.
- No hospitalizations or"	"**Clinical Summary: Sarcoidosis**

- **Age:** 45 years
- **Gender:** Female

**Demographics:** The patient is a 45-year-old female with no significant non-medicinal or non-surgical history noted outside of the current evaluation for suspected sarcoidosis.

**Past Medical History:**
- No significant past medical history.
- No hospitalizations or"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	5.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Sarcoidosis Patient**

**Demographics:**
- Age: 45 years
- Gender: Female

**Past Medical History:**
- No significant past medical history of note prior to the diagnosis of sarcoidosis.
- No known history of autoimmune diseases, allergies, or malignancies.
- No history of chronic respiratory conditions or pulmonary infections.
- Family history is"	"**Clinical Summary: Sarcoidosis Patient**

**Demographics:**
- Age: 45 years
- Gender: Female

**Past Medical History:**
- No significant past medical history of note prior to the diagnosis of sarcoidosis.
- No known history of autoimmune diseases, allergies, or malignancies.
- No history of chronic respiratory conditions or pulmonary infections.
- Family history is"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Patient: 45-year-old Caucasian female

Past Medical History:
- No significant past medical history.
- Denies any prior hospitalizations for chronic conditions.
- Denies allergies to medications or environmental factors.
- Reports no history of smoking or alcohol use.
- Has no known family history of autoimmune diseases or pulmonary disorders.

Clinical Summary:
The patient is a 45-year-old Caucasian female with"	"Patient: 45-year-old Caucasian female

Past Medical History:
- No significant past medical history.
- Denies any prior hospitalizations for chronic conditions.
- Denies allergies to medications or environmental factors.
- Reports no history of smoking or alcohol use.
- Has no known family history of autoimmune diseases or pulmonary disorders.

Clinical Summary:
The patient is a 45-year-old Caucasian female with"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Sarcoidosis Patient**

- **Age:** 45 years
- **Gender:** Female
- **Race/Ethnicity:** Caucasian

**Past Medical History:**
- No significant past medical history of note until the development of sarcoidosis at age 38 years.
- No known history of allergies, asthma, or chronic respiratory diseases.
- No history"	"**Clinical Summary: Sarcoidosis Patient**

- **Age:** 45 years
- **Gender:** Female
- **Race/Ethnicity:** Caucasian

**Past Medical History:**
- No significant past medical history of note until the development of sarcoidosis at age 38 years.
- No known history of allergies, asthma, or chronic respiratory diseases.
- No history"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Age: 45 years  
Gender: Female  
Other Demographics: Caucasian

Past Medical History:
The patient is a 45-year-old female with no significant past medical history. She denies any prior hospitalizations, surgeries, or chronic illnesses. She reports a history of seasonal allergies and mild asthma, which are well-controlled with inhaled corticosteroids. The patient is otherwise healthy with"	"Age: 45 years  
Gender: Female  
Other Demographics: Caucasian

Past Medical History:
The patient is a 45-year-old female with no significant past medical history. She denies any prior hospitalizations, surgeries, or chronic illnesses. She reports a history of seasonal allergies and mild asthma, which are well-controlled with inhaled corticosteroids. The patient is otherwise healthy with"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Age: 45 years
Gender: Female

**Clinical Summary:**

The patient is a 45-year-old female with no known significant past medical history prior to the onset of her current symptoms. She reports no history of chronic illnesses, surgeries, or previous hospitalizations. Family history is non-contributory for any autoimmune or inflammatory conditions. Social history includes no known drug allergies, tobacco use"	"Age: 45 years
Gender: Female

**Clinical Summary:**

The patient is a 45-year-old female with no known significant past medical history prior to the onset of her current symptoms. She reports no history of chronic illnesses, surgeries, or previous hospitalizations. Family history is non-contributory for any autoimmune or inflammatory conditions. Social history includes no known drug allergies, tobacco use"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	4.0	0	3	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Patient: Male, 45 years old

Relevant Past Medical History:
The patient is a 45-year-old male with no significant past medical history. He reports no prior hospitalizations or surgeries. His past medical history includes mild hypertension managed with lifestyle modifications but not on medication. There is no known history of smoking, alcohol abuse, or illicit drug use. The patient denies any allergies and"	"Patient: Male, 45 years old

Relevant Past Medical History:
The patient is a 45-year-old male with no significant past medical history. He reports no prior hospitalizations or surgeries. His past medical history includes mild hypertension managed with lifestyle modifications but not on medication. There is no known history of smoking, alcohol abuse, or illicit drug use. The patient denies any allergies and"	True
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Age: 42 years  
Gender: Female

Demographics: Caucasian female, employed in office administration

Past Medical History: The patient has no significant past medical history, denies any previous chronic illnesses, and has no known allergies. She does not smoke, consume alcohol, or use recreational drugs. Her past medical history is unremarkable except for a brief episode of allergic rhinitis during childhood"	"Age: 42 years  
Gender: Female

Demographics: Caucasian female, employed in office administration

Past Medical History: The patient has no significant past medical history, denies any previous chronic illnesses, and has no known allergies. She does not smoke, consume alcohol, or use recreational drugs. Her past medical history is unremarkable except for a brief episode of allergic rhinitis during childhood"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Age: 42 years  
Gender: Female

**Relevant Past Medical History:**

The patient is a 42-year-old female with no significant past medical history notable for sarcoidosis. She reports no history of chronic respiratory disease, cardiovascular issues, or malignancy. Her past medical history is otherwise unremarkable, and she does not have any known allergies. She has no history"	"Age: 42 years  
Gender: Female

**Relevant Past Medical History:**

The patient is a 42-year-old female with no significant past medical history notable for sarcoidosis. She reports no history of chronic respiratory disease, cardiovascular issues, or malignancy. Her past medical history is otherwise unremarkable, and she does not have any known allergies. She has no history"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	1.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
Clinical Summary: Sarcoidosis Patient

Age: 45 years  
Gender: Female  
Demographics: Caucasian, employed in healthcare industry

Past Medical History:
- No significant past medical history noted
- Denies allergies or previous hospitalizations
- Non-smoker, no alcohol use, and no illicit drug history
- Family history negative for autoimmune diseases or pulmonary disorders
- Recent onset"	"Clinical Summary: Sarcoidosis Patient

Age: 45 years  
Gender: Female  
Demographics: Caucasian, employed in healthcare industry

Past Medical History:
- No significant past medical history noted
- Denies allergies or previous hospitalizations
- Non-smoker, no alcohol use, and no illicit drug history
- Family history negative for autoimmune diseases or pulmonary disorders
- Recent onset"	False
sarcoidosis	sarcoidosis	18	Male	18	0	18	paper_single_token	paper_ix	-32	27	 Male	36	osis	replace_scale	paper	2.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient has sarcoidosis.
Write a concise clinical summary. Start with age, gender, and other demographics, then describe relevant past medical history.<|im_end|>
<|im_start|>assistant
**Clinical Summary: Sarcoidosis Patient**

- **Age:** 45 years
- **Gender:** Female
- **Other Demographics:** Caucasian

**Relevant Past Medical History:**
The patient has a history of sarcoidosis, diagnosed at the age of 38 after presentation with bilateral hilar lymphadenopathy on imaging studies and non-specific symptoms including intermittent cough, dysp"	"**Clinical Summary: Sarcoidosis Patient**

- **Age:** 45 years
- **Gender:** Female
- **Other Demographics:** Caucasian

**Relevant Past Medical History:**
The patient has a history of sarcoidosis, diagnosed at the age of 38 after presentation with bilateral hilar lymphadenopathy on imaging studies and non-specific symptoms including intermittent cough, dysp"	False
