cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	paper_interchange_diff	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Demographic Details:**
- Age: 42 years old
- Gender: Female
- Occupation: Teacher
- Marital Status: Married
- Ethnicity: Caucasian

**Prior Medical History:**
The patient is a 42-year-old female who has a known history of asthma since childhood."	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Demographic Details:**
- Age: 42 years old
- Gender: Female
- Occupation: Teacher
- Marital Status: Married
- Ethnicity: Caucasian

**Prior Medical History:**
The patient is a 42-year-old female who has a known history of asthma since childhood."	False
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	5.0	0	1	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Patient Presentation: 

**Name:** John Smith  
**Age:** 45 years  
**Gender:** Male  
**Occupation:** Software Engineer  
**Contact Information:** 123 Main Street, Anytown, USA; (555) 555-1234  

**Demographic Details:**  
Mr. Smith is a 45-year-old male software engineer"	"Patient Presentation: 

**Name:** John Smith  
**Age:** 45 years  
**Gender:** Male  
**Occupation:** Software Engineer  
**Contact Information:** 123 Main Street, Anytown, USA; (555) 555-1234  

**Demographic Details:**  
Mr. Smith is a 45-year-old male software engineer"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	0.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: John Smith
- Age: 45 years
- Gender: Male
- Occupation: Construction Worker
- Marital Status: Married
- Ethnicity: Caucasian

**Prior Medical History:**
- **Allergies:** Known to have"	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: John Smith
- Age: 45 years
- Gender: Male
- Occupation: Construction Worker
- Marital Status: Married
- Ethnicity: Caucasian

**Prior Medical History:**
- **Allergies:** Known to have"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	1.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Name:** John Smith  
**Date of Birth:** March 15, 1980  
**Gender:** Male  
**Age:** 42 years  
**Occupation:** Software Engineer  
**Address:** 123 Maple Street, Anytown, USA  

**Prior Medical History:**
"	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Name:** John Smith  
**Date of Birth:** March 15, 1980  
**Gender:** Male  
**Age:** 42 years  
**Occupation:** Software Engineer  
**Address:** 123 Maple Street, Anytown, USA  

**Prior Medical History:**"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a 45-year-old female patient being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office administrator
- Marital Status: Married

**Prior Medical History:**
- The patient has a 20-year history of intermittent coughing, wheezing, and"	"Certainly! Here is a brief patient presentation for a 45-year-old female patient being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office administrator
- Marital Status: Married

**Prior Medical History:**
- The patient has a 20-year history of intermittent coughing, wheezing, and"	False
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	3.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- **Name:** John Smith
- **Age:** 42 years old
- **Gender:** Male
- **Occupation:** Software Developer

**Prior Medical History:**
John Smith has a history of recurrent respiratory symptoms that began in his early childhood."	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- **Name:** John Smith
- **Age:** 42 years old
- **Gender:** Male
- **Occupation:** Software Developer

**Prior Medical History:**
John Smith has a history of recurrent respiratory symptoms that began in his early childhood."	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	4.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Information:**
- Name: John Doe
- Age: 45 years
- Gender: Male

**Demographic Details:**
- Occupation: Construction worker
- Marital Status: Married
- Living Situation: Lives with wife and two children in a suburban home

**Prior Medical History:**
"	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Information:**
- Name: John Doe
- Age: 45 years
- Gender: Male

**Demographic Details:**
- Occupation: Construction worker
- Marital Status: Married
- Living Situation: Lives with wife and two children in a suburban home

**Prior Medical History:**"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	5.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a patient presentation for a 45-year-old male who is being evaluated for potential asthma:

**Patient Presentation:**

**Demographic Details:**
- Age: 45 years old
- Gender: Male
- Occupation: Office worker

**Prior Medical History:**
- **Respiratory:** The patient has a history of wheezing and shortness of breath"	"Certainly! Here is a patient presentation for a 45-year-old male who is being evaluated for potential asthma:

**Patient Presentation:**

**Demographic Details:**
- Age: 45 years old
- Gender: Male
- Occupation: Office worker

**Prior Medical History:**
- **Respiratory:** The patient has a history of wheezing and shortness of breath"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	0.0	0	3	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation focusing on the demographic details and prior medical history for a patient being evaluated for asthma:

---

**Patient:**
- **Name:** John Smith
- **Age:** 42 years
- **Gender:** Male
- **Occupation:** Construction worker
- **Marital Status:** Married, with two children
- **Address:** [Insert address if"	"Certainly! Here is a brief patient presentation focusing on the demographic details and prior medical history for a patient being evaluated for asthma:

---

**Patient:**
- **Name:** John Smith
- **Age:** 42 years
- **Gender:** Male
- **Occupation:** Construction worker
- **Marital Status:** Married, with two children
- **Address:** [Insert address if"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	1.0	0	3	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for an asthma evaluation:

**Patient Presentation for Asthma Evaluation**

**Demographic Details:**
- Name: John Doe
- Age: 45 years old
- Gender: Male
- Occupation: Software Engineer
- Marital Status: Married, with two children

**Prior Medical History:**
John Doe has a history of asthma since childhood,"	"Certainly! Here is a brief patient presentation for an asthma evaluation:

**Patient Presentation for Asthma Evaluation**

**Demographic Details:**
- Name: John Doe
- Age: 45 years old
- Gender: Male
- Occupation: Software Engineer
- Marital Status: Married, with two children

**Prior Medical History:**
John Doe has a history of asthma since childhood,"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	2.0	0	3	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for an individual being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- **Name:** John Doe
- **Age:** 45 years
- **Gender:** Male
- **Occupation:** Construction worker
- **Marital Status:** Married
- **Residence:** Urban area

**Prior Medical History:**
-"	"Certainly! Here is a brief patient presentation for an individual being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- **Name:** John Doe
- **Age:** 45 years
- **Gender:** Male
- **Occupation:** Construction worker
- **Marital Status:** Married
- **Residence:** Urban area

**Prior Medical History:**
-"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a 45-year-old female who is being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office administrator
- Marital Status: Married, with two children (ages 12 and 15)
- Ethnicity: Caucasian

**Prior Medical History:**
"	"Certainly! Here is a brief patient presentation for a 45-year-old female who is being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office administrator
- Marital Status: Married, with two children (ages 12 and 15)
- Ethnicity: Caucasian

**Prior Medical History:**"	False
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	4.0	0	3	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a 45-year-old male patient being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Male
- Occupation: Construction worker
- Marital Status: Married, with two children
- Living Situation: Lives in a suburban area with seasonal allergies

**Prior Medical History:**
- Asthma"	"Certainly! Here is a brief patient presentation for a 45-year-old male patient being evaluated for asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Male
- Occupation: Construction worker
- Marital Status: Married, with two children
- Living Situation: Lives in a suburban area with seasonal allergies

**Prior Medical History:**
- Asthma"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a 52-year-old female named Sarah Johnson, who is being evaluated for potential asthma:

**Demographic Details:**
- Gender: Female
- Age: 52 years old
- Occupation: Retail Manager
- Marital Status: Married
- Family History: Father had a history of chronic obstructive pulmonary disease (COPD),"	"Certainly! Here is a brief patient presentation for a 52-year-old female named Sarah Johnson, who is being evaluated for potential asthma:

**Demographic Details:**
- Gender: Female
- Age: 52 years old
- Occupation: Retail Manager
- Marital Status: Married
- Family History: Father had a history of chronic obstructive pulmonary disease (COPD),"	False
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation starting with demographic details and then covering the relevant prior medical history for an individual being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: Jane Smith
- Age: 35 years
- Gender: Female
- Occupation: Teacher
- Insurance: BlueCross BlueShield

**Prior Medical History:**
Jane Smith,"	"Certainly! Here is a brief patient presentation starting with demographic details and then covering the relevant prior medical history for an individual being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: Jane Smith
- Age: 35 years
- Gender: Female
- Occupation: Teacher
- Insurance: BlueCross BlueShield

**Prior Medical History:**
Jane Smith,"	False
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	1.0	0	4	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: John Doe
- Age: 45 years
- Gender: Male
- Occupation: Office Manager

**Medical History:**
John Doe has a history of recurrent wheezing and shortness of breath since he was a child, specifically during"	"Certainly! Here is a brief patient presentation for a patient being evaluated for asthma:

**Patient Presentation:**

**Demographic Details:**
- Name: John Doe
- Age: 45 years
- Gender: Male
- Occupation: Office Manager

**Medical History:**
John Doe has a history of recurrent wheezing and shortness of breath since he was a child, specifically during"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	2.0	0	4	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for an asthma evaluation:

**Patient Information:**
- **Name:** John Smith
- **Age:** 42 years
- **Gender:** Male
- **Occupation:** Software Engineer
- **Marital Status:** Married, with two children

**Prior Medical History:**
John Smith has a history of recurrent respiratory symptoms since childhood. He was"	"Certainly! Here is a brief patient presentation for an asthma evaluation:

**Patient Information:**
- **Name:** John Smith
- **Age:** 42 years
- **Gender:** Male
- **Occupation:** Software Engineer
- **Marital Status:** Married, with two children

**Prior Medical History:**
John Smith has a history of recurrent respiratory symptoms since childhood. He was"	True
asthma	asthma	9	Male	18	0	18	paper_single_token	paper_ix	-27	27	 Male	37	 asthma	replace_scale	paper	3.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

A patient is being evaluated for asthma.
Provide a brief patient presentation that starts with demographic details and then covers prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a brief patient presentation for a 45-year-old female with suspected asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Allergies: Patients report seasonal allergies to grasses and tree pollens since childhood, with symptoms typically worsening during spring and summer months.
"	"Certainly! Here is a brief patient presentation for a 45-year-old female with suspected asthma:

**Demographic Details:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Allergies: Patients report seasonal allergies to grasses and tree pollens since childhood, with symptoms typically worsening during spring and summer months."	False
