cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	paper_interchange_diff	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 52-year-old female of Asian descent. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, characterized by intermittent episodes of neurological symptoms. She has no significant past medical history outside of MS, though she reports occasional fatigue and mild cognitive impairment related to her condition.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 52-year-old female of Asian descent. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, characterized by intermittent episodes of neurological symptoms. She has no significant past medical history outside of MS, though she reports occasional fatigue and mild cognitive impairment related to her condition.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 52-year-old female with no significant past medical history prior to being diagnosed with multiple sclerosis. Her only relevant past medical history includes the recent diagnosis of multiple sclerosis, which was confirmed through MRI findings and neurological examination, along with a family history of type 2 diabetes mellitus.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 52-year-old female with no significant past medical history prior to being diagnosed with multiple sclerosis. Her only relevant past medical history includes the recent diagnosis of multiple sclerosis, which was confirmed through MRI findings and neurological examination, along with a family history of type 2 diabetes mellitus.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	0.0	0	2	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient's demographic profile indicates they are an adult, likely between the ages of 20 and 50, as this is the typical age range for the onset of multiple sclerosis. Regarding past medical history, the patient has been diagnosed with multiple sclerosis, which is an autoimmune disorder characterized by demyelination in the central nervous system, leading to a variety of neurological symptoms.<|im_end|><|endoftext|><|endoftext|>"	The patient's demographic profile indicates they are an adult, likely between the ages of 20 and 50, as this is the typical age range for the onset of multiple sclerosis. Regarding past medical history, the patient has been diagnosed with multiple sclerosis, which is an autoimmune disorder characterized by demyelination in the central nervous system, leading to a variety of neurological symptoms.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
While specific demographic details are not provided, patients with multiple sclerosis (MS) are typically adults, most commonly diagnosed between the ages of 20 and 50, with a slight female predominance. The patient's past medical history would include a diagnosis of multiple sclerosis, which may be supported by clinical symptoms such as visual disturbances, muscle weakness, and sensory changes, along with imaging and laboratory findings"	While specific demographic details are not provided, patients with multiple sclerosis (MS) are typically adults, most commonly diagnosed between the ages of 20 and 50, with a slight female predominance. The patient's past medical history would include a diagnosis of multiple sclerosis, which may be supported by clinical symptoms such as visual disturbances, muscle weakness, and sensory changes, along with imaging and laboratory findings	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	2.0	0	2	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
While specific details can vary, a typical patient with multiple sclerosis (MS) might be an adult, usually between the ages of 20 and 50, with a slightly higher incidence in women than men. The patient's past medical history would include a detailed account of neurological symptoms such as vision problems, coordination difficulties, and/or numbness, as well as any previous diagnoses or treatments related to"	While specific details can vary, a typical patient with multiple sclerosis (MS) might be an adult, usually between the ages of 20 and 50, with a slightly higher incidence in women than men. The patient's past medical history would include a detailed account of neurological symptoms such as vision problems, coordination difficulties, and/or numbness, as well as any previous diagnoses or treatments related to	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	3.0	0	2	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a middle-aged adult, typically diagnosed with multiple sclerosis between the ages of 20 and 50, reflecting the common age of onset for this condition. The past medical history indicates a diagnosis of multiple sclerosis, which may be supported by neurological symptoms such as vision problems, muscle weakness, or coordination issues, and possibly confirmed by imaging or other diagnostic tests.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a middle-aged adult, typically diagnosed with multiple sclerosis between the ages of 20 and 50, reflecting the common age of onset for this condition. The past medical history indicates a diagnosis of multiple sclerosis, which may be supported by neurological symptoms such as vision problems, muscle weakness, or coordination issues, and possibly confirmed by imaging or other diagnostic tests.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	4.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 52-year-old female. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, presenting with initial symptoms of optic neuritis and mild lower extremity weakness. She has a history of stable autoimmune thyroid disease and no significant past surgical history.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 52-year-old female. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, presenting with initial symptoms of optic neuritis and mild lower extremity weakness. She has a history of stable autoimmune thyroid disease and no significant past surgical history.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	5.0	0	2	Unknown	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a middle-aged adult, with no specified age or gender, presenting with a diagnosis of multiple sclerosis (MS), which is common in this demographic. The patient's past medical history includes no significant comorbidities, although a detailed review would be necessary to confirm any underlying conditions that may have contributed to or been coincident with the development of MS.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a middle-aged adult, with no specified age or gender, presenting with a diagnosis of multiple sclerosis (MS), which is common in this demographic. The patient's past medical history includes no significant comorbidities, although a detailed review would be necessary to confirm any underlying conditions that may have contributed to or been coincident with the development of MS.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 52-year-old female with no known past medical history other than multiple sclerosis (MS). Her past medical history includes a diagnosis of relapsing-remitting multiple sclerosis at the age of 38, with initial symptoms presenting as optic neuritis. She has been managing her condition with a combination of disease-modifying therapies and regular neurology follow-ups, although she reports"	The patient is a 52-year-old female with no known past medical history other than multiple sclerosis (MS). Her past medical history includes a diagnosis of relapsing-remitting multiple sclerosis at the age of 38, with initial symptoms presenting as optic neuritis. She has been managing her condition with a combination of disease-modifying therapies and regular neurology follow-ups, although she reports	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 45-year-old female with no known significant past medical history prior to the onset of symptoms. Her past medical history includes a diagnosis of multiple sclerosis (MS) at age 32, characterized by intermittent neurologic symptoms including optic neuritis and mild motor impairment, for which she has been under neurology care.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 45-year-old female with no known significant past medical history prior to the onset of symptoms. Her past medical history includes a diagnosis of multiple sclerosis (MS) at age 32, characterized by intermittent neurologic symptoms including optic neuritis and mild motor impairment, for which she has been under neurology care.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 42-year-old female with no significant past medical history other than a non-contributory family history. She was diagnosed with multiple sclerosis at the age of 30, presenting with initial symptoms of optic neuritis and mild lower extremity weakness.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 42-year-old female with no significant past medical history other than a non-contributory family history. She was diagnosed with multiple sclerosis at the age of 30, presenting with initial symptoms of optic neuritis and mild lower extremity weakness.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 45-year-old female. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, characterized by intermittent neurological symptoms including visual disturbances, episodes of numbness, and occasional difficulty with balance. She has no significant past medical history outside of MS, and her treatment thus far has involved disease-modifying therapies aimed at reducing symptom frequency and progression"	The patient is a 45-year-old female. Her past medical history includes a confirmed diagnosis of multiple sclerosis (MS) at age 38, characterized by intermittent neurological symptoms including visual disturbances, episodes of numbness, and occasional difficulty with balance. She has no significant past medical history outside of MS, and her treatment thus far has involved disease-modifying therapies aimed at reducing symptom frequency and progression	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	4.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 50-year-old female with no significant past medical history other than mild hypertension managed with lifestyle modifications. Her past medical history includes a recent diagnosis of multiple sclerosis (MS) diagnosed through clinical presentation and MRI findings, without any prior neurological conditions.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 50-year-old female with no significant past medical history other than mild hypertension managed with lifestyle modifications. Her past medical history includes a recent diagnosis of multiple sclerosis (MS) diagnosed through clinical presentation and MRI findings, without any prior neurological conditions.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 52-year-old female with no significant past medical history other than hypertension, which is well-controlled on medication. She has been diagnosed with multiple sclerosis (MS) several years ago, presenting initially with symptoms of relapsing-remitting MS including optic neuritis and numbness in her limbs.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 52-year-old female with no significant past medical history other than hypertension, which is well-controlled on medication. She has been diagnosed with multiple sclerosis (MS) several years ago, presenting initially with symptoms of relapsing-remitting MS including optic neuritis and numbness in her limbs.	False
multiple_sclerosis	multiple sclerosis	12	Male	18	0	18	paper_single_token	paper_ix	-31	27	 Male	38	 sclerosis	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

The patient carries a diagnosis of multiple sclerosis.
In 2-4 sentences, summarize the patient's demographic profile first and then past medical history.<|im_end|>
<|im_start|>assistant
The patient is a 45-year-old female with a diagnosis of multiple sclerosis. Her past medical history includes no significant comorbidities other than the noted multiple sclerosis, for which she has been under neurology care since her initial diagnosis five years ago.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	The patient is a 45-year-old female with a diagnosis of multiple sclerosis. Her past medical history includes no significant comorbidities other than the noted multiple sclerosis, for which she has been under neurology care since her initial diagnosis five years ago.	False
