cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	paper_interchange_diff	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Name: Jane Smith
- Age: 35 years
- Gender: Female
- Occupation: Software Engineer

**Prior Medical History:**
- **Family History:** Jane has a paternal aunt who was diagnosed with rheumatoid arthritis (RA) at the age of 40. No other family members"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Name: Jane Smith
- Age: 35 years
- Gender: Female
- Occupation: Software Engineer

**Prior Medical History:**
- **Family History:** Jane has a paternal aunt who was diagnosed with rheumatoid arthritis (RA) at the age of 40. No other family members"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Name: Jane Doe
- Age: 42 years
- Gender: Female

**Prior Medical History:**
- Jane Doe has a history of rheumatoid arthritis (RA) diagnosed at the age of 35. She also reports a family history of autoimmune disorders, including her mother who was diagnosed"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Name: Jane Doe
- Age: 42 years
- Gender: Female

**Prior Medical History:**
- Jane Doe has a history of rheumatoid arthritis (RA) diagnosed at the age of 35. She also reports a family history of autoimmune disorders, including her mother who was diagnosed"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	0.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here's a summary of a case of rheumatoid arthritis (RA) for a clinical report:

**Patient Demographics:**
- Name: Jane Doe
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Jane Doe has a history of hypertension, which was diagnosed at the age of 38 and is"	"Certainly! Here's a summary of a case of rheumatoid arthritis (RA) for a clinical report:

**Patient Demographics:**
- Name: Jane Doe
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Jane Doe has a history of hypertension, which was diagnosed at the age of 38 and is"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	1.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** John Smith
- **Age:** 45 years
- **Gender:** Male
- **Occupation:** Software Developer

**Prior Medical History:**
- **Smoking History:** Yes, 20 pack-years of smoking history
- **Family History:** Positive family history of rheumat"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** John Smith
- **Age:** 45 years
- **Gender:** Male
- **Occupation:** Software Developer

**Prior Medical History:**
- **Smoking History:** Yes, 20 pack-years of smoking history
- **Family History:** Positive family history of rheumat"	True
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a summary of a case of rheumatoid arthritis (RA):

**Patient Demographics:**
- **Name:** Jane Smith
- **Age:** 45 years
- **Gender:** Female
- **Occupation:** Administrative Assistant
- **Marital Status:** Married
- **Children:** None

**Prior Medical History:**
- **Diabetes Mellitus Type"	"Certainly! Here is a summary of a case of rheumatoid arthritis (RA):

**Patient Demographics:**
- **Name:** Jane Smith
- **Age:** 45 years
- **Gender:** Female
- **Occupation:** Administrative Assistant
- **Marital Status:** Married
- **Children:** None

**Prior Medical History:**
- **Diabetes Mellitus Type"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	3.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Patient Demographics:**
- Age: 45 years
- Gender: Female

**Clinical Summary:**

The patient is a 45-year-old female with a six-month history of increasing joint pain and stiffness, particularly in the morning and after periods of inactivity. She presents with bilateral hand swelling and morning stiffness lasting more than an hour. The patient reports a gradual onset of symptoms"	"**Patient Demographics:**
- Age: 45 years
- Gender: Female

**Clinical Summary:**

The patient is a 45-year-old female with a six-month history of increasing joint pain and stiffness, particularly in the morning and after periods of inactivity. She presents with bilateral hand swelling and morning stiffness lasting more than an hour. The patient reports a gradual onset of symptoms"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	4.0	0	2	Male	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** John Smith
- **Age:** 42 years old
- **Gender:** Male
- **Date of Admission:** November 15, 2023

**Prior Medical History:**
- **Previous Rheumatoid Arthritis (RA) Diagnoses:**
  -"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** John Smith
- **Age:** 42 years old
- **Gender:** Male
- **Date of Admission:** November 15, 2023

**Prior Medical History:**
- **Previous Rheumatoid Arthritis (RA) Diagnoses:**
  -"	True
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	5.0	0	2	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Patient Demographics:**
- Name: Jane Smith
- Age: 45 years
- Gender: Female
- Occupation: Teacher

**Prior Medical History:**
Jane Smith has a history of rheumatoid arthritis (RA) for the past 10 years. She was initially diagnosed in her late 30s after experiencing persistent joint pain and swelling, particularly in her hands"	"**Patient Demographics:**
- Name: Jane Smith
- Age: 45 years
- Gender: Female
- Occupation: Teacher

**Prior Medical History:**
Jane Smith has a history of rheumatoid arthritis (RA) for the past 10 years. She was initially diagnosed in her late 30s after experiencing persistent joint pain and swelling, particularly in her hands"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	0.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** Jane Doe
- **Age:** 42 years
- **Gender:** Female

**Prior Medical History:**
Jane Doe has a prior medical history notable for hypertension, which she is currently managing with amlodipine. She also has a history of depression, which she treated with ser"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** Jane Doe
- **Age:** 42 years
- **Gender:** Female

**Prior Medical History:**
Jane Doe has a prior medical history notable for hypertension, which she is currently managing with amlodipine. She also has a history of depression, which she treated with ser"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	1.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Patient Demographics:**
- Age: 48 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
The patient has a significant medical history that includes rheumatoid arthritis (RA) diagnosed at the age of 35. Her family medical history is notable for rheumatoid arthritis in her mother, suggesting a potential genetic predisposition to the condition"	"**Patient Demographics:**
- Age: 48 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
The patient has a significant medical history that includes rheumatoid arthritis (RA) diagnosed at the age of 35. Her family medical history is notable for rheumatoid arthritis in her mother, suggesting a potential genetic predisposition to the condition"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	2.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a summary of a hypothetical case of rheumatoid arthritis (RA):

**Patient Demographics:**
- Name: Jane Smith
- Age: 45 years
- Sex: Female
- Occupation: Office Manager

**Prior Medical History:**
Jane Smith has no significant past medical history except for a mild case of asthma managed with inhaled corticosteroids and bron"	"Certainly! Here is a summary of a hypothetical case of rheumatoid arthritis (RA):

**Patient Demographics:**
- Name: Jane Smith
- Age: 45 years
- Sex: Female
- Occupation: Office Manager

**Prior Medical History:**
Jane Smith has no significant past medical history except for a mild case of asthma managed with inhaled corticosteroids and bron"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	3.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 42 years
- Gender: Female
- Occupation: Administrative Assistant

**Prior Medical History:**
- **Past Medical History:** The patient has no significant past medical history.
- **Family Medical History:** Positive family history of autoimmune diseases; her mother has rheumatoid arthritis (RA) and"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 42 years
- Gender: Female
- Occupation: Administrative Assistant

**Prior Medical History:**
- **Past Medical History:** The patient has no significant past medical history.
- **Family Medical History:** Positive family history of autoimmune diseases; her mother has rheumatoid arthritis (RA) and"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	4.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary:**

**Patient Demographics:**
- **Age:** 45 years
- **Gender:** Female
- **Occupation:** Office worker

**Prior Medical History:**
- **Rheumatoid Arthritis (RA):** The patient was diagnosed with rheumatoid arthritis at the age of 38. She has been managing her condition with a combination of non"	"**Case Summary:**

**Patient Demographics:**
- **Age:** 45 years
- **Gender:** Female
- **Occupation:** Office worker

**Prior Medical History:**
- **Rheumatoid Arthritis (RA):** The patient was diagnosed with rheumatoid arthritis at the age of 38. She has been managing her condition with a combination of non"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	5.0	0	3	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** Jane Doe
- **Age:** 42 years
- **Gender:** Female
- **Occupation:** Elementary School Teacher
- **Marital Status:** Married

**Prior Medical History:**
- **Previous Conditions:**
  - Hypertension (on lisinopril)
 "	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- **Name:** Jane Doe
- **Age:** 42 years
- **Gender:** Female
- **Occupation:** Elementary School Teacher
- **Marital Status:** Married

**Prior Medical History:**
- **Previous Conditions:**
  - Hypertension (on lisinopril)"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	0.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Patient has no significant past medical history prior to the onset of her symptoms.
- She denies any history of chronic conditions such as diabetes, hypertension, or cardiovascular disease.
- She reports no previous"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
- Patient has no significant past medical history prior to the onset of her symptoms.
- She denies any history of chronic conditions such as diabetes, hypertension, or cardiovascular disease.
- She reports no previous"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	1.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
Certainly! Here is a clinical summary for a patient with rheumatoid arthritis (RA):

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office worker

**Prior Medical History:**
- **Rheumatoid Arthritis (RA):** Diagnosed at age 38 after experiencing persistent joint pain and swelling in both hands and"	"Certainly! Here is a clinical summary for a patient with rheumatoid arthritis (RA):

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office worker

**Prior Medical History:**
- **Rheumatoid Arthritis (RA):** Diagnosed at age 38 after experiencing persistent joint pain and swelling in both hands and"	False
rheumatoid_arthritis	rheumatoid arthritis	13	Male	18	0	18	paper_single_token	paper_ix	-28	27	 Male	41	 arthritis	replace_scale	paper	2.0	0	4	Female	"<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
You are a helpful clinical assistant.

Clinical task: summarize a case of rheumatoid arthritis.
Report one patient's demographics first, followed by pertinent prior medical history.<|im_end|>
<|im_start|>assistant
**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
The patient has a history of unremarkable childhood and no significant family history of autoimmune diseases. She reports no history of hypertension, diabetes, or cardiovascular disease. She previously had episodes of mild asthma"	"**Case Summary: Rheumatoid Arthritis**

**Patient Demographics:**
- Age: 45 years
- Gender: Female
- Occupation: Office Manager

**Prior Medical History:**
The patient has a history of unremarkable childhood and no significant family history of autoimmune diseases. She reports no history of hypertension, diabetes, or cardiovascular disease. She previously had episodes of mild asthma"	False
